"122110","N12"
"122175","J47"
"122187","X19"
"122189","W49"
"122190","X06"
"122191","X06"
"122196","W21"
"122197","W22"
"122201","X41"
"122202","X41"
"122203","X41"
"122204","X49"
"122206","X46"
"122207","X46"
"122210","X46"
"122215","X44"
"122219","X47"
"122225","X44"
"122227","X44"
"122230","X44"
"122234","X40"
"122239","X49"
"122240","W84"
"122246","W19"
"122254","X49"
"122255","X49"
"122256","X49"
"122259","W73"
"122260","W74"
"122293","X37"
"122294","W38"
"122295","W38"
"122604","198"
"122739","B99"
"122816","N12"
"122847","R14"
"122853","C80"
"122908","R12"
"122911","R64"
"122983","R11"
"122989","E86"
"122990","E86"
"122991","E86"
"122992","E86"
"123046","Y14"
"123150","Y34"
"123155","W52"
"123157","Y05"
"123158","W21"
"123160","Y05"
"123163","Y09"
"123166","Y08"
"123168","Y05"
"123171","Y08"
"123172","Y08"
"123175","Y08"
"123176","Y08"
"123214","H55"
"123224","C80"
"123229","B07"
"123230","B07"
"123277","R55"
"123278","R55"
"123299","R51"
"123326","I99"
"123357","B01"
"123365","Y14"
"123370","I38"
"123371","I38"
"123472","Y14"
"123485","R18"
"123486","R18"
"123496","R32"
"123550","N19"
"123551","N19"
"123553","N19"
"123555","N19"
"123564","Y17"
"123583","B07"
"123748","Z33"
"123781","R51"
"123797","H55"
"123799","R98"
"123800","R98"
"123807","R69"
"123809","R99"
"123810","R99"
"123811","R99"
"123812","R99"
"123815","E46"
"123816","R11"
"123819","F03"
"123824","R13"
"123893","L97"
"123904","L97"
"123912","N86"
"123914","L97"
"123919","593"
"124089","J82"
"124120","Y11"
"124143","Y14"
"124153","X51"
"124285","B89"
"124293","C64"
"124310","O13"
"124311","O13"
"124312","O13"
"124313","O13"
"124382","R98"
"124389","J47"
"124421","X23"
"124425","H46"
"124431","D70"
"124451","G92"
"124457","Y14"
"124459","Y19"
"124467","Y19"
"124469","Y17"
"124486","Y19"
"124489","T64"
"124490","Y18"
"124492","Y18"
"124498","Y15"
"124499","Y14"
"124502","Y19"
"124505","Y16"
"124510","Y15"
"124512","Y18"
"124513","Y15"
"124514","Y18"
"124515","Y19"
"124518","Y19"
"124520","Y17"
"124522","Y19"
"124523","Y18"
"124527","Y19"
"124529","Y19"
"124530","Y17"
"124532","Y18"
"124534","Y15"
"124535","Y17"
"124537","Y19"
"124543","Y19"
"124546","T64"
"124547","Y19"
"124551","Y19"
"124552","Y19"
"124564","H46"
"124587","N44"
"124593","N44"
"124595","N44"
"124627","H46"
"124628","R53"
